"Date/Time","Mech Vent + Nat Vent + Infiltration","External Infiltration","Task Lighting","General Lighting","Miscellaneous","Process","Computer + Equip","Occupancy","Solar Gains Exterior Windows","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","System Fans","System Pumps","Cooling (Electricity)","Exterior lighting","Outside Dry-Bulb Temperature",
,"ac/h","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","°C","°C","°C","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","°C",
"1/5/2002 10:00:00 PM","0.7764705","2.257109","0","1.992943","0.3473414","0","4.972766E-02","3.443612E-02","0","-19.02657","23.6199","26.15267","24.88628","0.4293364","1.992943","3.311793","3.452007E-02","11.09766","0.1578205","26.45",
"1/5/2002 11:00:00 PM","0.7769511","2.067467","0","1.992943","4.341768E-02","0","4.972766E-02","4.304468E-03","0","-17.89207","23.46099","25.90756","24.68427","9.717796E-02","1.992943","3.282827","3.296397E-02","10.88693","0.1578205","26.05",
"1/6/2002","0.7775563","1.837717","0","0","0","0","4.972766E-02","0","0","-16.73838","23.28819","25.63774","24.46297","4.972766E-02","0","3.254927","3.158777E-02","10.69138","0.1578205","25.5875",
"1/6/2002 1:00:00 AM","0.7779365","1.666417","0","0","0","0","4.972766E-02","0","0","-16.27646","23.06807","25.37934","24.2237","4.972766E-02","0","3.25346","3.116481E-02","10.59334","0.1578205","25.15",
"1/6/2002 2:00:00 AM","0.7776964","1.701489","0","0","0","0","4.972766E-02","0","0","-15.89328","22.87478","25.13457","24.00467","4.972766E-02","0","3.25346","0.0303694","10.50133","0.1578205","25",
"1/6/2002 3:00:00 AM","0.7774796","1.743089","0","0","0","0","4.972766E-02","0","0","-15.53804","22.69802","24.9038","23.80091","4.972766E-02","0","3.25346","2.895059E-02","10.36051","0.1578205","24.875",
"1/6/2002 4:00:00 AM","0.7774306","1.72631","0","0","0","0","4.972766E-02","0","0","-15.1876","22.52013","24.68173","23.60093","4.972766E-02","0","3.25346","2.799262E-02","10.25282","0.1578205","24.675",
"1/6/2002 5:00:00 AM","0.7773862","1.704826","0","0","0","0","4.972766E-02","0","0","-14.8504","22.34801","24.46805","23.40803","4.972766E-02","0","3.25346","2.704727E-02","10.14694","0.1578205","24.475",
"1/6/2002 6:00:00 AM","0.7773576","1.67891","0","0","0","0","4.972766E-02","0","0","-14.52535","22.18136","24.26213","23.22174","4.972766E-02","0","3.25346","2.610193E-02","10.07393","0.1578205","24.275",
"1/6/2002 7:00:00 AM","0.7775706","1.566102","0","0.9501992","0.1884182","0","4.972766E-02","1.625342E-02","4.988188","-14.43757","22.12343","24.20536","23.1644","0.2518578","0.9501992","3.25346","2.527811E-02","10.05092","3.945512E-02","24.075",
"1/6/2002 8:00:00 AM","0.7769709","1.808657","0","0.1992941","0.1884182","0","4.972766E-02","1.618152E-02","19.36132","-15.04649","22.37151","24.55098","23.46124","0.2518578","0.1992941","3.25346","2.559217E-02","10.11434","0","24.625",
"1/6/2002 9:00:00 AM","0.7756065","2.386618","0","0.1992941","0.2318359","0","4.972766E-02","0.0202954","31.82781","-16.41172","22.95655","25.21197","24.08426","0.2993081","0.1992941","3.255271","2.797052E-02","10.42037","0","25.9375",
"1/6/2002 10:00:00 AM","0.7732235","3.252595","0","0.1992941","0.2318359","0","4.972766E-02","1.971489E-02","38.07334","-20.29805","23.35996","25.91367","24.63682","0.2993081","0.1992941","3.365724","3.427229E-02","11.217","0","27.4375",
"1/6/2002 11:00:00 AM","0.7711667","4.028082","0","0.1992941","0.2318359","0","4.972766E-02","0.0193555","43.54103","-25.73392","23.55675","26.60578","25.08126","0.2993081","0.1992941","3.608764","4.203706E-02","12.21929","0","28.625",
"1/6/2002 12:00:00 PM","0.7679576","5.108169","0","0.1992941","0.2318359","0","4.972766E-02","1.897722E-02","44.07336","-30.42227","23.78322","27.20715","25.49519","0.2993081","0.1992941","3.890259","4.814156E-02","13.19821","0","30.25",
"1/6/2002 1:00:00 PM","0.7651981","6.020345","0","0.1992941","0.2318359","0","4.972766E-02","1.859269E-02","42.22256","-34.16352","23.96243","27.67959","25.82101","0.2993081","0.1992941","4.181384","5.005592E-02","13.70715","0","31.625",
"1/6/2002 2:00:00 PM","0.7631786","6.711244","0","0.1992941","0.492342","0","4.972766E-02","4.401476E-02","43.32089","-38.27907","24.04666","28.12721","26.08694","0.5840147","0.1992941","4.57085","5.353113E-02","14.4389","0","32.625",
"1/6/2002 3:00:00 PM","0.7652782","6.019153","0","0.1992941","0.492342","0","4.972766E-02","4.342903E-02","40.27075","-39.62645","24.08364","28.39498","26.23931","0.5840147","0.1992941","4.702792","5.569643E-02","14.48917","0","31.75",
"1/6/2002 4:00:00 PM","0.7684359","5.008574","0","0.1992941","0.492342","0","4.972766E-02","4.384806E-02","28.21923","-37.52777","24.02622","28.25537","26.14079","0.5840147","0.1992941","4.500368","5.461062E-02","14.02291","0","30.375",
"1/6/2002 5:00:00 PM","0.7710046","4.248953","0","0.1992941","0.492342","0","4.972766E-02","4.431328E-02","16.53438","-33.0633","23.99819","27.86964","25.93392","0.5840147","0.1992941","4.081497","5.010958E-02","13.35146","0","29.375",
"1/6/2002 6:00:00 PM","0.7727826","3.672049","0","1.179828","0.492342","0","4.972766E-02","4.432723E-02","4.360734","-27.48463","23.98804","27.32234","25.65519","0.5840147","1.179828","3.676883","4.495201E-02","12.6106","3.945512E-02","28.625",
"1/6/2002 7:00:00 PM","0.772958","3.5642","0","1.992943","0.3039238","0","4.972766E-02","3.013235E-02","0","-23.71804","23.90959","26.85059","25.38009","0.3818845","1.992943","3.481738","4.162515E-02","12.16018","0.1578205","28.4",
"1/6/2002 8:00:00 PM","0.773214","3.442585","0","1.992943","0.3039238","0","4.972766E-02","3.013245E-02","0","-21.50792","23.81899","26.51763","25.16831","0.3818845","1.992943","3.391739","0.0392247","11.82192","0.1578205","28.15",
"1/6/2002 9:00:00 PM","0.7738492","3.219416","0","1.992943","0.3039238","0","4.972766E-02","3.013227E-02","0","-19.99305","23.70435","26.24473","24.97454","0.3818845","1.992943","3.34087","3.733559E-02","11.5612","0.1578205","27.75",
"1/6/2002 10:00:00 PM","0.7744271","3.006529","0","1.992943","0.3039238","0","4.972766E-02","3.013233E-02","0","-18.9158","23.57598","26.00731","24.79164","0.3818845","1.992943","3.310143","3.628451E-02","11.39278","0.1578205","27.35",
"1/6/2002 11:00:00 PM","0.7749612","2.805565","0","1.992943","8.683536E-02","0","4.972766E-02","8.609175E-03","0","-17.93737","23.43196","25.78901","24.61049","0.1446299","1.992943","3.285627","3.502984E-02","11.20557","0.1578205","26.95",
"1/7/2002","0.7755113","2.60769","0","0","0","0","4.972766E-02","0","0","-16.77384","23.2836","25.54503","24.41432","4.972766E-02","0","3.25589","3.363628E-02","11.00989","0.1578205","26.55",
"1/7/2002 1:00:00 AM","0.7759373","2.445681","0","0","0","0","4.972766E-02","0","0","-16.33677","23.08983","25.31372","24.20178","4.972766E-02","0","3.25346","3.362207E-02","10.94849","0.1578205","26.15",
"1/7/2002 2:00:00 AM","0.7763529","2.282928","0","0","0","0","4.972766E-02","0","0","-15.95774","22.89637","25.09171","23.99404","4.972766E-02","0","3.25346","0.033338","10.86207","0.1578205","25.75",
"1/7/2002 3:00:00 AM","0.7767808","2.11604","0","0","0","0","4.972766E-02","0","0","-15.58939","22.7075","24.87676","23.79213","4.972766E-02","0","3.25346","0.0329829","10.76996","0.1578205","25.35",
"1/7/2002 4:00:00 AM","0.7772211","1.945141","0","0","0","0","4.972766E-02","0","0","-15.2317","22.52305","24.66832","23.59569","4.972766E-02","0","3.25346","3.259309E-02","10.67715","0.1578205","24.95",
"1/7/2002 5:00:00 AM","0.7776896","1.771096","0","0","0","0","4.972766E-02","0","0","-14.88255","22.34199","24.46471","23.40335","4.972766E-02","0","3.25346","3.223483E-02","10.59166","0.1578205","24.55",
"1/7/2002 6:00:00 AM","0.7782719","1.558985","0","1.992943","0","0","4.972766E-02","0","0","-14.62523","22.2074","24.3087","23.25805","4.972766E-02","1.992943","3.25346","3.204229E-02","10.52162","0.1578205","24.15",
"1/7/2002 7:00:00 AM","0.7785876","1.407558","0","5.216133","0.3768364","0","4.972766E-02","3.230524E-02","4.352923","-14.72485","22.24772","24.33175","23.28974","0.453988","5.216133","3.25346","3.180714E-02","10.48566","3.945512E-02","24",
"1/7/2002 8:00:00 AM","0.7793596","1.19335","0","3.337435","0.7536728","0.2420226","4.209817","0.110207","14.83081","-15.87588","22.82434","24.64965","23.73699","5.279641","3.337435","3.25346","3.240686E-02","10.58963","0","24.3125",
"1/7/2002 9:00:00 AM","0.7801329","1.010018","0.5000004","2.258373","3.666781","0.2420226","5.249174","0.3863125","28.87732","-19.01376","23.54957","25.33484","24.4422","9.445843","2.758374","3.315417","3.646127E-02","11.06389","0","24.8125",
"1/7/2002 10:00:00 AM","0.7791055","1.376076","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.4615428","39.10409","-23.9619","23.90506","26.16635","25.0357","9.445843","2.732491","3.490784","4.371154E-02","11.92857","0","25.625",
"1/7/2002 11:00:00 AM","0.7750538","2.748289","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.4566526","41.42286","-30.65288","23.99164","26.85697","25.4243","9.445843","2.732491","3.885632","5.345538E-02","13.29801","0","27.4375",
"1/7/2002 12:00:00 PM","0.7697982","4.546609","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4816665","42.33061","-37.96592","23.99669","27.46136","25.72902","9.73055","2.732491","4.572287","6.283938E-02","14.91372","0","29.7375",
"1/7/2002 1:00:00 PM","0.7658809","5.881341","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4372745","40.45977","-42.98026","24.00308","27.89676","25.94992","9.73055","2.732491","5.236402","0.0685951","16.0833","0","31.475",
"1/7/2002 2:00:00 PM","0.7633062","6.695685","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4365852","42.40853","-47.09722","24.07638","28.33331","26.20485","9.73055","2.732491","5.846346","0.0714548","16.79099","0","32.625",
"1/7/2002 3:00:00 PM","0.7640755","6.474841","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4802512","38.25114","-48.74095","24.1125","28.56754","26.34002","9.73055","2.732491","6.109212","7.025537E-02","16.63593","0","32.375",
"1/7/2002 4:00:00 PM","0.7665802","5.746793","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.480569","27.18754","-47.21138","24.06824","28.45819","26.26321","9.73055","2.732491","5.867286","7.231177E-02","16.64418","0","31.375",
"1/7/2002 5:00:00 PM","0.7688783","5.030432","0.5000004","2.262672","3.927287","0.2420226","5.249174","0.4814929","14.29153","-43.02682","24.00057","28.05561","26.02809","9.73055","2.762673","5.24101","6.971878E-02","16.026","0","30.375",
"1/7/2002 6:00:00 PM","0.7726153","3.769283","0.5000004","7.067007","1.477851","0.2420226","5.249174","0.20836","4.239017","-35.62819","23.99542","27.59331","25.79436","7.102866","7.567008","4.316305","5.909114E-02","14.29271","3.945512E-02","28.75",
"1/7/2002 7:00:00 PM","0.7742659","3.19678","0","9.804418","0.4636717","0","4.972766E-02","8.137322E-02","0","-26.52506","23.97639","27.2038","25.5901","0.5488902","9.804418","3.621005","4.581055E-02","12.58646","0.1578205","28",
"1/7/2002 8:00:00 PM","0.7746509","3.06285","0","8.413252","0.4636717","0","4.972766E-02","0.0370015","0","-23.87541","23.95934","26.91353","25.43644","0.5488902","8.413252","3.484519","4.339748E-02","12.27989","0.1578205","27.8125",
"1/7/2002 9:00:00 PM","0.775151","2.889325","0","8.413252","0.4202541","0","4.972766E-02","3.269706E-02","0","-21.91815","23.94477","26.69177","25.31827","0.5014383","8.413252","3.398936","4.209388E-02","12.06129","0.1578205","27.575",
"1/7/2002 10:00:00 PM","0.7756441","2.701727","0","8.413252","0.4202541","0","4.972766E-02","3.270881E-02","0","-20.47912","23.92358","26.51562","25.2196","0.5014383","8.413252","3.343247","4.052514E-02","11.85624","0.1578205","27.3125",
"1/7/2002 11:00:00 PM","0.7757276","2.64432","0","1.992943","0.2318359","0","4.972766E-02","1.871456E-02","0","-18.90739","23.76397","26.24219","25.00308","0.2993081","1.992943","3.297646","3.930046E-02","11.70188","0.1578205","27.075",
"1/8/2002","0.7770552","2.149594","0","0","0.1884182","0","4.972766E-02","1.473609E-02","0","-17.35522","23.56395","25.93103","24.74749","0.2518578","0","3.258311","3.790532E-02","11.43935","0.1578205","26.25",
"1/8/2002 1:00:00 AM","0.7784184","1.627577","0","0","0","0","4.972766E-02","0","0","-16.64938","23.26795","25.6278","24.44788","4.972766E-02","0","3.25346","3.673745E-02","11.16703","0.1578205","25.3",
"1/8/2002 2:00:00 AM","0.7785343","1.574386","0","0","0","0","4.972766E-02","0","0","-16.18708","23.03383","25.34902","24.19143","4.972766E-02","0","3.25346","3.493988E-02","10.92541","0.1578205","25",
"1/8/2002 3:00:00 AM","0.7780338","1.721348","0","0","0","0","4.972766E-02","0","0","-15.82694","22.85212","25.10125","23.97668","4.972766E-02","0","3.25346","3.439697E-02","10.86708","0.1578205","25",
"1/8/2002 4:00:00 AM","0.7782739","1.627409","0","0","0","0","4.972766E-02","0","0","-15.44845","22.6577","24.86554","23.76162","4.972766E-02","0","3.25346","3.403872E-02","10.78562","0.1578205","24.6875",
"1/8/2002 5:00:00 AM","0.7789224","1.39512","0","0","0","0","4.972766E-02","0","0","-15.04682","22.44773","24.63375","23.54074","4.972766E-02","0","3.25346","3.369783E-02","10.68012","0.1578205","24.1875",
"1/8/2002 6:00:00 AM","0.7789299","1.353426","0","1.992943","0","0","4.972766E-02","0","0","-14.78757","22.31273","24.45993","23.38633","4.972766E-02","1.992943","3.25346","3.316124E-02","10.6006","0.1578205","24",
"1/8/2002 7:00:00 AM","0.7783821","1.532779","0","5.110764","0.3768364","0","4.972766E-02","3.195522E-02","5.18968","-14.98433","22.40257","24.50684","23.4547","0.453988","5.110764","3.25346","3.262939E-02","10.59504","3.945512E-02","24.3125",
"1/8/2002 8:00:00 AM","0.7788908","1.457619","0","3.553388","0.7536728","0.2420226","4.209817","0.1086639","16.6556","-16.2904","22.99449","24.88239","23.93844","5.279641","3.553388","3.256736","3.406397E-02","10.81312","0","24.8125",
"1/8/2002 9:00:00 AM","0.7783178","1.732451","0.5000004","2.283849","3.666781","0.2420226","5.249174","0.3799661","32.06953","-20.90658","23.77165","25.66773","24.71969","9.445843","2.783849","3.370124","4.121798E-02","11.72668","0","25.9375",
"1/8/2002 10:00:00 AM","0.7752936","2.757075","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.4574422","41.10741","-28.33818","23.9816","26.55175","25.26668","9.445843","2.732491","3.723926","5.283041E-02","13.24012","0","27.4375",
"1/8/2002 11:00:00 AM","0.7754648","2.696008","0.5000004","2.232491","3.666781","0.2420226","5.249174","0.455851","35.86101","-32.03766","23.99627","27.03466","25.51546","9.445843","2.732491","3.985128","5.695899E-02","13.68547","0","27.375",
"1/8/2002 12:00:00 PM","0.7777745","1.901006","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4816719","36.44646","-34.77632","23.99638","27.4405","25.71844","9.73055","2.732491","4.225849","6.044209E-02","13.88185","0","26.375",
"1/8/2002 1:00:00 PM","0.7701613","4.545056","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4373035","34.55236","-40.34848","23.99702","27.78325","25.89013","9.73055","2.732491","4.87689","7.015752E-02","15.90602","0","29.75",
"1/8/2002 2:00:00 PM","0.765183","6.241521","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4369387","38.6119","-45.58491","24.0449","28.21891","26.13191","9.73055","2.732491","5.604969","7.466014E-02","17.18852","0","32",
"1/8/2002 3:00:00 PM","0.7660001","5.95641","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4805253","38.2583","-47.79959","24.09923","28.53588","26.31756","9.73055","2.732491","5.93845","7.612313E-02","17.28485","0","31.6875",
"1/8/2002 4:00:00 PM","0.7657163","6.05668","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4804452","32.17624","-48.40983","24.09365","28.597","26.34532","9.73055","2.732491","6.060991","7.676072E-02","17.40823","0","31.8125",
"1/8/2002 5:00:00 PM","0.7695578","4.796641","0.5000004","2.232491","3.927287","0.2420226","5.249174","0.4808216","26.14812","-46.59395","24.04619","28.49621","26.2712","9.73055","2.732491","5.780396","7.478166E-02","16.62519","0","30.125",
"1/8/2002 6:00:00 PM","0.7734472","3.476219","0.5000004","6.215291","1.477851","0.2420226","5.249174","0.208319","7.993754","-38.55994","23.99497","27.9544","25.97468","7.102866","6.715292","4.638407","6.314398E-02","14.69552","3.945512E-02","28.375",
"1/8/2002 7:00:00 PM","0.7756382","2.710237","0","9.804418","0.4636717","0","4.972766E-02","8.137333E-02","0","-28.03943","23.9705","27.43195","25.70123","0.5488902","9.804418","3.714472","4.847772E-02","12.71503","0.1578205","27.375",
"1/8/2002 8:00:00 PM","0.7764618","2.430617","0","8.413252","0.4636717","0","4.972766E-02","0.0370015","0","-24.60993","23.95085","27.07158","25.51121","0.5488902","8.413252","3.522026","0.045083","12.28059","0.1578205","27",
"1/8/2002 9:00:00 PM","0.7764537","2.443512","0","8.413252","0.4202541","0","4.972766E-02","3.269716E-02","0","-22.49479","23.93706","26.81026","25.37366","0.5014383","8.413252","3.424575","4.317968E-02","12.08837","0.1578205","27",
"1/8/2002 10:00:00 PM","0.7767836","2.314592","0","8.413252","0.4202541","0","4.972766E-02","3.273833E-02","0","-20.90175","23.91333","26.60575","25.25954","0.5014383","8.413252","3.361235","4.178771E-02","11.9194","0.1578205","26.8125",
"1/8/2002 11:00:00 PM","0.7770537","2.191189","0","1.992943","0.2318359","0","4.972766E-02","1.869803E-02","0","-18.98158","23.76978","26.31302","25.0414","0.2993081","1.992943","3.300894","0.0393699","11.62387","0.1578205","26.5125",
"1/9/2002","0.7771786","2.133116","0","0","0.1884182","0","4.972766E-02","1.469255E-02","0","-17.53453","23.60496","26.00509","24.80503","0.2518578","0","3.262446","3.743186E-02","11.38145","0.1578205","26.275",
"1/9/2002 1:00:00 AM","0.7772381","2.089376","0","0","0","0","4.972766E-02","0","0","-16.88293","23.39814","25.73308","24.56561","4.972766E-02","0","3.254173","3.654018E-02","11.23957","0.1578205","26.0125",
"1/9/2002 2:00:00 AM","0.7773613","2.017661","0","0","0","0","4.972766E-02","0","0","-16.44892","23.18985","25.47804","24.33395","4.972766E-02","0","3.25346","3.562008E-02","11.09253","0.1578205","25.7125",
"1/9/2002 3:00:00 AM","0.777506","1.940507","0","0","0","0","4.972766E-02","0","0","-16.05463","22.98814","25.23617","24.11215","4.972766E-02","0","3.25346","0.0350393","10.98722","0.1578205","25.4125",
"1/9/2002 4:00:00 AM","0.7775332","1.902011","0","0","0","0","4.972766E-02","0","0","-15.68883","22.80025","25.00737","23.90381","4.972766E-02","0","3.25346","3.445695E-02","10.89243","0.1578205","25.175",
"1/9/2002 5:00:00 AM","0.777642","1.837891","0","0","0","0","4.972766E-02","0","0","-15.33771","22.61926","24.78846","23.70386","4.972766E-02","0","3.25346","3.383513E-02","10.79217","0.1578205","24.9125",
